"Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Category","Item","Metric","Area Grown","Fertilize","Organic","Type","Ingredient","Code","Domain Category","Value","CV (%)"
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING, AVG",NA,"FERTILIZER: (POTASH)",NA,NA,NA,NA,NA,"91",NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING, AVG",NA,"FERTILIZER: (SULFUR)",NA,NA,NA,NA,NA,"(D)",NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRODUCTION","MEASURED IN $",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRODUCTION",", MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","NOT SOLD","Total PRODUCTION","MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","0",NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRODUCTION","MEASURED IN $",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRODUCTION",", MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES",NA,"Total UTILIZED PRODUCTION","MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2,680,000",NA
"SURVEY",2019,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRODUCTION","MEASURED IN $",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2,501,482,000",NA
"SURVEY",2019,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRODUCTION",", MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","19,251,000",NA
"SURVEY",2019,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRODUCTION","MEASURED IN $",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","248,479,000",NA
"SURVEY",2019,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRODUCTION",", MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","4,707,700",NA
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES ","PRICE RECEIVED","Total NA","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","93.5",NA
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","106",NA
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","43.7",NA
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / TON",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","760",NA
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES ","PRICE RECEIVED","Total NA","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","90.9",NA
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","104",NA
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","42.2",NA
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / TON",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","730",NA
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES ","PRICE RECEIVED","Total NA","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","115",NA
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","115",NA
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","0",NA
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / TON",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","0",NA
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"STRAWBERRIES ","PRICE RECEIVED","Total NA","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","204",NA
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"STRAWBERRIES ","PRICE RECEIVED","Total NA","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","171",NA
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","171",NA
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","0",NA
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / TON",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","0",NA
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ","PRICE RECEIVED","Total NA","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","107",NA
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2018,"MARKETING YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","212",NA
"SURVEY",2018,"MARKETING YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","88",NA
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ","PRICE RECEIVED","Total NA","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","107",NA
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES HARVESTED",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","49,320",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES PLANTED",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","49,800",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total PRODUCTION","MEASURED IN $",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2,472,447,000",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total PRODUCTION","MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","26,480,000",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total YIELD","MEASURED IN CWT / ACRE",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","537",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRODUCTION","MEASURED IN $",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2,242,706,000",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","FRESH MARKET","Total PRODUCTION",", MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","21,196,100",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","NOT SOLD","Total PRODUCTION","MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","25,100",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRODUCTION","MEASURED IN $",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","229,741,000",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRODUCTION",", MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","5,258,800",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES","PROCESSING","Total PRODUCTION",", MEASURED IN TONS",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","284,740",NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES",NA,"Total UTILIZED PRODUCTION","MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","26,454,900",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES HARVESTED",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","36,300",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES PLANTED",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","36,300",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total PRODUCTION","MEASURED IN $",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2,179,066,000",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total PRODUCTION","MEASURED IN CWT",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","24,000,000",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total YIELD","MEASURED IN CWT / ACRE",NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","660",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","AZOXYSTROBIN","128810",NA,"1,100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI ",",600 , 129082",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN ",",D747 , 16482",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","BACILLUS PUMILUS","6485",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","BACILLUS SUBTILIS","6479",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","BLAD","30006",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","BORAX DECAHYDRATE","11102",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","BOSCALID","128008",NA,"1,800",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","CAPTAN","81301",NA,"94,800",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","COPPER HYDROXIDE","23401",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","COPPER OCTANOATE","23306",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","CYFLUFENAMID","555550",NA,"100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","CYPRODINIL","288202",NA,"4,900",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","DIFENOCONAZOLE","128847",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","FENHEXAMID","90209",NA,"3,100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","FLUDIOXONIL","71503",NA,"3,300",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","FLUOPYRAM","80302",NA,"1,600",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","FLUXAPYROXAD","138009",NA,"1,100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","FOSETYL-AL","123301",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","IPRODIONE","109801",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","ISOFETAMID","270000",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","MEFENOXAM","113502",NA,"2,000",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","MYCLOBUTANIL","128857",NA,"1,100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","PENTHIOPYRAD","90112",NA,"2,900",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","POLYOXIN D ZINC SALT","230000",NA,"300",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","POTASSIUM BICARBON",",. , 73508",NA,"15,200",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","PROPICONAZOLE","122101",NA,"1,000",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","PYRACLOSTROBIN","99100",NA,"2,300",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","PYRIMETHANIL","288201",NA,"2,800",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","QUINOLINE","55459",NA,"900",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","STREPTOMYCES LYDICUS","6327",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","SULFUR","77501",NA,"298,200",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","TETRACONAZOLE","120603",NA,"400",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","THIOPHANATE-METHYL","102001",NA,"1,100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","THIRAM","79801",NA,"20,100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","TOTAL","",NA,"466,900",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","TRIFLOXYSTROBIN","129112",NA,"2,000",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," FUNGICIDE","TRIFLUMIZOLE","128879",NA,"1,900",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," HERBICIDE","FLUMIOXAZIN","129034",NA,"100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," HERBICIDE","GLYPHOSATE ISO. SALT","103601",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," HERBICIDE","GLYPHOSATE POT. SALT","103613",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," HERBICIDE","NAPROPAMIDE","103001",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," HERBICIDE","OXYFLUORFEN","111601",NA,"800",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," HERBICIDE","PENDIMETHALIN","108501",NA,"2,700",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," HERBICIDE","SULFENTRAZONE","129081",NA,"(D)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," HERBICIDE","TOTAL","",NA,"7,200",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","ABAMECTIN","122804",NA,"200",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","ACEQUINOCYL","6329",NA,"1,400",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","ACETAMIPRID","99050",NA,"1,200",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","AZADIRACHTIN","121701",NA,"600",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","BIFENAZATE","586",NA,"5,100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","BIFENTHRIN","128825",NA,"1,100",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","BT KURSTAK ABTS-",",1857 , 6523",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","BT KURSTAKI ABTS-",",351 , 6522",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","BT KURSTAKI SA-",",11 , 6519",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","BT SUB AIZAWAI GC-",",91 , 6426",NA,"(NA)",NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES","BEARING","APPLICATIONS","MEASURED IN LB",NA,NA,NA," INSECTICIDE","BUPROFEZIN","275100",NA,"(D)",NA
